"","binary","title","description","channel","id"
"145",0,"We Are Reaching A Tipping Point, Says BLM Co-Founder | Morning Joe | MSNBC","Co-chair of the Poor People's Campaign Rev. William Barber and Black Lives Matter co-founder Alicia Garza join Morning Joe to discuss the recent protests around the country following the death of George Floyd and how the country is changing following Floyd's death. Aired on 06/12/2020.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Morning Joe, Meet the Press Daily, The Beat with Ari Melber, Deadline: White House with Nicolle Wallace, Hardball, All In, Last Word, 11th Hour, and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcWe Are Reaching A Tipping Point, Says BLM Co-Founder | Morning Joe | MSNBC","MSNBC","VKdulgtGTQI"
"146",0,"As President, Donald Trump Pokes And Prods At Scab Of Race | Morning Joe | MSNBC","The Morning Joe panel continues its discussion about President Trump's latest remarks about Haiti and African countries, which are remarks the president disputes as the Washington Post stands by its reporting.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcAbout: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Google+: http://on.msnbc.com/PlusmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcFollow MSNBC on Tumblr: http://on.msnbc.com/LeanWithmsnbcAs President, Donald Trump Pokes And Prods At Scab Of Race | Morning Joe | MSNBC","MSNBC","Hpl5XISUvtY"
"147",0,"New Security Video Shows Events Leading Up To George Floyd's Arrest | NBC News NOW","NBC News obtained over 60 minutes of security footage from a nearby restaurant showing some of the events leading up to George Floyd's arrest and eventual death. Some of the footage shows two officers arriving at the scene around 8 p.m., removing a man later identified as George Floyd from a car parked on the street, handcuffing and questioning him before eventually walking him across the street as another police car arrives. » Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News is a leading source of global news and information. Here you will find clips from NBC Nightly News, Meet The Press, and original digital videos. Subscribe to our channel for news stories, technology, politics, health, entertainment, science, business, and exclusive NBC investigations.Connect with NBC News Online!Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCNew Security Video Shows Events Leading Up To George Floyd's Arrest | NBC News NOW","NBC News","VDd5GlrgvsE"
"148",0,"Nightly News Full Broadcast (June 7th)","Nationwide protests grow as new videos emerge of police clashes, demonstrators call to defund the police after the death of George Floyd, and a state of emergency in Louisiana as Tropical Storm Cristobal hits the Gulf Coast.","NBC News","YOP3XKm35Hg"
"149",0,"Did Officer Chauvin Ignore Rookie Cops’ Cautions During George Floyd Arrest? | NBC News NOW","NBC News’ legal analyst Danny Cevallos details the latest developments in the George Floyd case with new details emerging that rookie officers on the scene reportedly issued cautions about the way Floyd was being detained.» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.Connect with NBC News Online!NBC News App: https://apps.nbcnews.com/mobileBreaking News Alerts: https://link.nbcnews.com/join/5cj/bre...Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCDid Officer Chauvin Ignore Rookie Cops’ Cautions During George Floyd Arrest? | NBC News NOW","NBC News","vpJDAA0HWQs"
"150",0,"New Videos Emerge Of Police Using Deadly Force As Protests Continue | NBC Nightly News","As protests across the U.S. demand change, more videos of police using deadly use of force are surfacing — including in the death of Manuel Ellis in Tacoma, Washington three months ago.» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.Connect with NBC News Online!NBC News App: https://smart.link/5d0cd9df61b80Breaking News Alerts: https://link.nbcnews.com/join/5cj/bre...Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCNew Videos Emerge Of Police Using Deadly Force As Protests Continue | NBC Nightly News","NBC News","NLYlzK5G1JQ"
"151",0,"The Third Presidential Debate: Hillary Clinton And Donald Trump (Full Debate) | NBC News","» Get Breaking News Alerts: http://nbcnews.to/2e4vaHN» Check Out Fact-Checks And More: http://nbcnews.com/debate» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News is a leading source of global news and information. Here you will find clips from NBC Nightly News, Meet The Press, and our original series Debunker, Flashback, Nerdwatch, and Show Me. Subscribe to our channel for news stories, technology, politics, health, entertainment, science, business, and exclusive NBC investigations.Connect with NBC News Online!Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Google+: http://nbcnews.to/PlusNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCFollow NBC News on Pinterest: http://nbcnews.to/PinNBCThe Third Presidential Debate: Hillary Clinton And Donald Trump (Full Debate) | NBC News","NBC News","smkyorC5qwc"
"152",0,"NBC News-YouTube Democratic Debate (Full)","Join NBC News' Lester Holt, Andrea Mitchell, Chuck Todd and YouTube creators Connor Franta, Marques Brownlee, MinuteEarth and Franchesca Ramsey as Hillary Clinton, Bernie Sanders and Martin O'Malley debate in Charleston, South Carolina. Pre-Debate coverage begins at 8pm ET.» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News is a leading source of global news and information. Here you will find clips from NBC Nightly News, Meet The Press, and our original series Debunker, Flashback, Nerdwatch, and Show Me. Subscribe to our channel for news stories, technology, politics, health, entertainment, science, business, and exclusive NBC investigations.Connect with NBC News Online!Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Google+: http://nbcnews.to/PlusNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCFollow NBC News on Pinterest: http://nbcnews.to/PinNBCNBC News-YouTube Democratic Debate (Full)","NBC News","ti2Nokoq1J4"
"153",0,"Mayor Of Pittsburgh To Journalists: ‘No Going Back’ On Police Reform | Meet The Press | NBC News","Pittsburgh Mayor Bill Peduto (D) joins the Meet the Press: College Roundtable to take questions from Sarah Beth Guevara, a graduate journalism student from the University of Oklahoma, Avalon Pernell, a rising junior at Washington and Lee University, and David Bender, a rising freshman at Indiana University.» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.Connect with NBC News Online!NBC News App: https://smart.link/5d0cd9df61b80Breaking News Alerts: https://link.nbcnews.com/join/5cj/bre...Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCMayor Of Pittsburgh To Journalists: ‘No Going Back’ On Police Reform | Meet The Press | NBC News","NBC News","8BABHAV-v4U"
"154",0,"White Woman Attempts To Block Black Man From Entering His Apartment Building | NBC News","D'Arreion Nuriyah Toles was blocked from entering his St. Louis, Missouri, apartment by a white woman, who repeatedly questioned if he lived there. Toles captured the encounter on video. Since the video’s release, the woman has been fired from her job. Toles has said he does not wish to press charges against her.» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News is a leading source of global news and information. Here you will find clips from NBC Nightly News, Meet The Press, and original digital videos. Subscribe to our channel for news stories, technology, politics, health, entertainment, science, business, and exclusive NBC investigations.Connect with NBC News Online!Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Google+: http://nbcnews.to/PlusNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCFollow NBC News on Pinterest: http://nbcnews.to/PinNBC#NBCNews #news #NBCNightlyNews #racialprofilingWhite Woman Attempts To Block Black Man From Entering His Apartment Building | NBC News","NBC News","faI8kacPGbQ"
"155",0,"NBC Nightly News Broadcast (Full) - May 12th, 2020 | NBC Nightly News","Fauci warns reopening country too soon could cost lives, CDC preparing nationwide alert to track rare illness linked to coronavirus in children, and company says it can help mass produce coronavirus vaccine.Watch “NBC Nightly News With Lester Holt” at 6:30 p.m. ET / 5:30 p.m. CT (or check your local listings).00:00 Intro01:34 Facui: Opening Too Soon Could Trigger New Outbreaks03:32 Facui: U.S Deaths 'Likely Higher' Than official 80,000+ Toll03:46 Facui clashes In Tense moment at senate hearing 04:52 Bipartisan call for more covid-19 Testing In U.S05:44 Fauci: ‘We Have To Be Careful’ With Kids And Covid-1907:03 CDC To Issue Nationwide Alert On Mystery Child Illness07:28 New Evidence On Covid-19 Impact On Children 08:18 Alarming Surge In Cases In Several U.S. Cities & Towns09:18 Cal State Keeping Campuses Closed Throught Fall09:37 New Cases Falling In Michigan, Louisiana & Arkansas09:52 Tesla Among Business Orders And Reporting10:20 Tempers Flare Over Social distance Restriction11:01 Largest Spike In Grocery Prices In Nearly 50 Years13:16 Top Putin Aide Tests Positive For Coronavirus14:25 Grim Warning About Future Of Airline Industry15:31 Airport Call On TSA To Screen Passenger Temperatures16:29 How Prepared Is U.S. For Potential Vaccine Rollout?18:34 Supreme Court Hears Arguments Over Trump’s Taxes19:34 Plane Hits Power Lines Moments Before Deadly Crash19:53 Season's First Tropical System Could Form Off Southeast» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsConnect with NBC Nightly News online! NBC News App: https://smart.link/5d0cd9df61b80Breaking News Alerts: https://link.nbcnews.com/join/5cj/bre...Visit NBCNightlyNews.com: https://nbcnews.to/2wFotQ8Find Nightly News on Facebook: https://bit.ly/2TZ1PhFFollow Nightly News on Twitter: https://bit.ly/1yFY2s4Follow Nightly News on Instagram: https://bit.ly/2tEncJD NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties. We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.  NBC Nightly News Broadcast (Full) - May 12th, 2020 | NBC Nightly News","NBC News","BCuEOs62XTM"
"156",0,"Rev. Al Sharpton eulogizes George Floyd","Rev. Al Sharpton delivers eulogy at George Floyd's funeral.","NBC News","0SSKCcUoD0c"
"157",0,"After traffic stop, state senator pushes bill to change tag law","Within 10 seconds, the police body cam video shows  Sen. Marty Harbin, promising to call the mayor: http://on.11alive.com/2GlImAx","NBC News","Wxr9Ia_VhFE"
"158",0,"NBC Nightly News Broadcast (Full) - June 9th, 2020 | NBC Nightly News","George Floyd remembered at Houston funeral service, protesters demand police accountability after death of George Floyd, and some states among first to reopen see drastic rise in coronavirus hospitalizations.Watch “NBC Nightly News With Lester Holt” at 6:30 p.m. ET / 5:30 p.m. CT (or check your local listings).00:00 Intro01:35 George Floyd Remembered In Emotional Funeral Service06:35 New Videos Surface Of Deadly Police Encounters08:12 Police Unions Resisting Calls To 'Defund The Police'09:32 Trump Tweets Baseless Claims About 75-Year-Old Protester11:52 Massive Protests Across U.S. Demanding Police Reform13:55 Georgia Primary Marred By Long Lines, Machine Errors15:51 COVID-19 Surges In Several States Weeks After Reopening16:25 W.H.O. Walks Back Comments On Asymptomatic Spread17:55 First Black Military Service Chief’s Powerful Message» Subscribe to NBC News: http://nbcnews.to/SubscribeToNBC» Watch more NBC video: http://bit.ly/MoreNBCNewsNBC News is a leading source of global news and information. Here you will find clips from NBC Nightly News, Meet The Press, and original digital videos. Subscribe to our channel for news stories, technology, politics, health, entertainment, science, business, and exclusive NBC investigations.Connect with NBC News Online!Visit NBCNews.Com: http://nbcnews.to/ReadNBCFind NBC News on Facebook: http://nbcnews.to/LikeNBCFollow NBC News on Twitter: http://nbcnews.to/FollowNBCFollow NBC News on Instagram: http://nbcnews.to/InstaNBCNBC Nightly News Broadcast (Full) - June 9th, 2020 | NBC Nightly News","NBC News","zFoN0PYHBcc"
