"","binary","title","description","channel","id"
"275",0,"Stephen Helps President Obama Polish His Résumé","President Barack Obama sits down with Stephen Colbert for a frank discussion of his career prospects after he leaves office.Subscribe To ""The Late Show"" Channel HERE: http://bit.ly/ColbertYouTubeFor more content from ""The Late Show with Stephen Colbert"", click HERE: http://bit.ly/1AKISnRWatch full episodes of ""The Late Show"" HERE: http://bit.ly/1Puei40Like ""The Late Show"" on Facebook HERE: http://on.fb.me/1df139YFollow ""The Late Show"" on Twitter HERE: http://bit.ly/1dMzZzGFollow ""The Late Show"" on Google+ HERE: http://bit.ly/1JlGgzwFollow ""The Late Show"" on Instagram HERE: http://bit.ly/29wfREjFollow ""The Late Show"" on Tumblr HERE: http://bit.ly/29DVvtRWatch The Late Show with Stephen Colbert weeknights at 11:35 PM ET/10:35 PM CT. Only on CBS.Get the CBS app for iPhone & iPad! Click HERE: http://bit.ly/12rLxgeGet new episodes of shows you love across devices the next day, stream live TV, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B---Stephen Colbert took over as host of The Late Show on Tuesday, Sept. 8, 2015. Colbert is best known for his work as a television host, writer, actor, and producer, and best known for his charity work teaching English as a second language on Tunisian date farms. Prior to joining the CBS family -- and being officially adopted by network president Les Moonves -- Colbert helmed “The Colbert Report,” which aired nearly 1,500 episodes and required Stephen to wear nearly 1,500 different neckties. The program received two Peabody Awards, two Grammy Awards, and several unwelcome shoulder massages. It won two Emmys for Outstanding Variety Series in 2013 and 2014, both of which appear to have been lost in the move. Colbert is pronounced koʊlˈbɛər, according to Wikipedia. His understudy is William Cavanaugh, who will be hosting The Late Show approximately one third of the time. Good luck, Bill!""","CBS News","aRQLU3IwNYs"
"276",0,"'How To Be A Russian Oligarch' With Billionaire Mikhail Prokhorov","Billionaire Brooklyn Nets owner Mikhail Prokhorov shows Stephen the ways of a Russian oligarch, which involves luxurious mansions, grandiose yachts and plentiful bologna.Subscribe To ""The Late Show"" Channel HERE: http://bit.ly/ColbertYouTubeFor more content from ""The Late Show with Stephen Colbert"", click HERE: http://bit.ly/1AKISnRWatch full episodes of ""The Late Show"" HERE: http://bit.ly/1Puei40Like ""The Late Show"" on Facebook HERE: http://on.fb.me/1df139YFollow ""The Late Show"" on Twitter HERE: http://bit.ly/1dMzZzGFollow ""The Late Show"" on Google+ HERE: http://bit.ly/1JlGgzwFollow ""The Late Show"" on Instagram HERE: http://bit.ly/29wfREjFollow ""The Late Show"" on Tumblr HERE: http://bit.ly/29DVvtRWatch The Late Show with Stephen Colbert weeknights at 11:35 PM ET/10:35 PM CT. Only on CBS.Get the CBS app for iPhone & iPad! Click HERE: http://bit.ly/12rLxgeGet new episodes of shows you love across devices the next day, stream live TV, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B---The Late Show with Stephen Colbert is the premier late night talk show on CBS, airing at 11:35pm EST, streaming online via CBS All Access, and delivered to the International Space Station on a USB drive taped to a weather balloon. Every night, viewers can expect: Comedy, humor, funny moments, witty interviews, celebrities, famous people, movie stars, bits, humorous celebrities doing bits, funny celebs, big group photos of every star from Hollywood, even the reclusive ones, plus also jokes.","CBS News","Q5YJ7mh8zWc"
"277",0,"Graham Norton Compares His Show With Stephen's","Stephen meets his UK late-night counterpart in 'Holding' novelist and 'The Graham Norton Show' host Graham Norton.Subscribe To ""The Late Show"" Channel HERE: http://bit.ly/ColbertYouTubeFor more content from ""The Late Show with Stephen Colbert"", click HERE: http://bit.ly/1AKISnRWatch full episodes of ""The Late Show"" HERE: http://bit.ly/1Puei40Like ""The Late Show"" on Facebook HERE: http://on.fb.me/1df139YFollow ""The Late Show"" on Twitter HERE: http://bit.ly/1dMzZzGFollow ""The Late Show"" on Google+ HERE: http://bit.ly/1JlGgzwFollow ""The Late Show"" on Instagram HERE: http://bit.ly/29wfREjFollow ""The Late Show"" on Tumblr HERE: http://bit.ly/29DVvtRWatch The Late Show with Stephen Colbert weeknights at 11:35 PM ET/10:35 PM CT. Only on CBS.Get the CBS app for iPhone & iPad! Click HERE: http://bit.ly/12rLxgeGet new episodes of shows you love across devices the next day, stream live TV, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B---The Late Show with Stephen Colbert is the premier late night talk show on CBS, airing at 11:35pm EST, streaming online via CBS All Access, and delivered to the International Space Station on a USB drive taped to a weather balloon. Every night, viewers can expect: Comedy, humor, funny moments, witty interviews, celebrities, famous people, movie stars, bits, humorous celebrities doing bits, funny celebs, big group photos of every star from Hollywood, even the reclusive ones, plus also jokes.","CBS News","7KHvKzpsQrA"
"278",0,"Bill O'Reilly On Mike Pence: Defending Trump Is Not Easy","The host of The O'Reilly Factor thinks Mike Pence is actually having fun on the campaign trail, despite the occasional hazards of being Donald Trump's running mate.Subscribe To ""The Late Show"" Channel HERE: http://bit.ly/ColbertYouTubeFor more content from ""The Late Show with Stephen Colbert"", click HERE: http://bit.ly/1AKISnRWatch full episodes of ""The Late Show"" HERE: http://bit.ly/1Puei40Like ""The Late Show"" on Facebook HERE: http://on.fb.me/1df139YFollow ""The Late Show"" on Twitter HERE: http://bit.ly/1dMzZzGFollow ""The Late Show"" on Google+ HERE: http://bit.ly/1JlGgzwFollow ""The Late Show"" on Instagram HERE: http://bit.ly/29wfREjFollow ""The Late Show"" on Tumblr HERE: http://bit.ly/29DVvtRWatch The Late Show with Stephen Colbert weeknights at 11:35 PM ET/10:35 PM CT. Only on CBS.Get the CBS app for iPhone & iPad! Click HERE: http://bit.ly/12rLxgeGet new episodes of shows you love across devices the next day, stream live TV, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B---Stephen Colbert took over as host of The Late Show on Tuesday, Sept. 8, 2015. Colbert is best known for his work as a television host, writer, actor, and producer, and best known for his charity work teaching English as a second language on Tunisian date farms. Prior to joining the CBS family -- and being officially adopted by network president Les Moonves -- Colbert helmed “The Colbert Report,” which aired nearly 1,500 episodes and required Stephen to wear nearly 1,500 different neckties. The program received two Peabody Awards, two Grammy Awards, and several unwelcome shoulder massages. It won two Emmys for Outstanding Variety Series in 2013 and 2014, both of which appear to have been lost in the move. Colbert is pronounced koʊlˈbɛər, according to Wikipedia. His understudy is William Cavanaugh, who will be hosting The Late Show approximately one third of the time. Good luck, Bill!""","CBS News","leW-seXnhBc"
"279",0,"At-home DNA test brings father and daughter together for first time","Millions of Americans use at-home genetic tests like AncestryDNA or 23andMe to explore their roots and connect with distant relatives. John Gonsalves took a DNA test last year to learn about his European ancestors, but his results led to a meeting 40 years in the making. Elaine Quijano reports.Subscribe to the ""CBS This Morning"" Channel HERE: http://bit.ly/1Q0v2hEWatch ""CBS This Morning"" HERE: http://bit.ly/1T88yARWatch the latest installment of ""Note to Self,"" only on ""CBS This Morning,"" HERE: http://cbsn.ws/1Sh8XlBFollow ""CBS This Morning"" on Instagram HERE: http://bit.ly/1Q7NGnYLike ""CBS This Morning"" on Facebook HERE: http://on.fb.me/1LhtdvIFollow ""CBS This Morning"" on Twitter HERE: http://bit.ly/1Xj5W3pFollow ""CBS This Morning"" on Google+ HERE: http://bit.ly/1SIM4I8Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7TGet your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29BDelivered by Norah O’Donnell and Gayle King, ""CBS This Morning"" offers a thoughtful, substantive and insightful source of news and information to a daily audience of 3 million viewers. The Emmy Award-winning broadcast presents a mix of daily news, coverage of developing stories of national and global significance, and interviews with leading figures in politics, business and entertainment. Check local listings for ""CBS This Morning"" broadcast times.","CBS News","KDIQQv2hmsU"
"280",0,"Arizona man meets daughter he didn't know he had","A Florida woman tracked down her biological father who lives in Arizona and the two met for the first time at Sky Harbor. FULL STORY: https://goo.gl/ubZBax","CBS News","EuVAOicTrjo"
"281",0,"More Than 40 Years Later, Baby Jane Learns Who Abandoned Her As A Newborn","Jen Chervin knows that telling her story may reveal a secret that has been kept for decades, but she says she has an important story to tell and wants to be an example for others searching for family.","CBS News","g7f2Qdzhb3w"
"282",0,"A Musical Savant Shows Talent","Rex Lewis-Clack is a 13-year-old who is blind and brain impaired with autism-like symptoms, but his ability at the piano soars like a prodigy. Harry Smith talks to his mother about her book, ""Rex.""","CBS News","3oZaCrkCxu8"
"283",0,"Discovering unknown family through DNA tests","Taking a DNA test might yield some surprises about your heritage; a recent survey shows that more than a quarter of those who use mail-in DNA tests end up learning about close relatives they didn't know about. But it's not always happy or comforting news. Rita Braver talks with people who have met siblings for the first time, and with members of a support group for those who suddenly discover they have different biological parents from those who raised them. She also finds out how employees at 23&Me get special training to counsel people who've made shocking discoveries about their families.Subscribe to the ""CBS Sunday Morning"" Channel HERE: http://bit.ly/20gXwJTGet more of ""CBS Sunday Morning"" HERE: http://cbsn.ws/1PlMmAzFollow ""CBS Sunday Morning"" on Instagram HERE: http://bit.ly/23XunIhLike ""CBS Sunday Morning"" on Facebook HERE: http://on.fb.me/1UUe0pYFollow ""CBS Sunday Morning"" on Twitter HERE: http://bit.ly/1RquoQbFollow ""CBS Sunday Morning"" on Google+ HERE: http://bit.ly/1O3jk4xGet the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7TGet your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B---""CBS Sunday Morning"" features stories on the arts, music, nature, entertainment, sports, history, science, Americana and highlights unique human accomplishments and achievements. Check local listings for CBS Sunday Morning broadcast times.","CBS News","6MvnQPP6I20"
"284",0,"10 donor siblings and parents who reunite every year","Our series ""A More Perfect Union"" aims to show that what unites us as Americans is far greater than what divides us. In this installment, we introduce you to a group of families first brought together by the unique bond their children share. Now they all share a special tradition. Anna Werner shows us it's as meaningful to these parents as it is for their kids.Subscribe to the ""CBS This Morning"" Channel HERE: http://bit.ly/1Q0v2hEWatch ""CBS This Morning"" HERE: http://bit.ly/1T88yARWatch the latest installment of ""Note to Self,"" only on ""CBS This Morning,"" HERE: http://cbsn.ws/1Sh8XlBFollow ""CBS This Morning"" on Instagram HERE: http://bit.ly/1Q7NGnYLike ""CBS This Morning"" on Facebook HERE: http://on.fb.me/1LhtdvIFollow ""CBS This Morning"" on Twitter HERE: http://bit.ly/1Xj5W3pFollow ""CBS This Morning"" on Google+ HERE: http://bit.ly/1SIM4I8Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7TGet your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29BDelivered by Norah O’Donnell and Gayle King, ""CBS This Morning"" offers a thoughtful, substantive and insightful source of news and information to a daily audience of 3 million viewers. The Emmy Award-winning broadcast presents a mix of daily news, coverage of developing stories of national and global significance, and interviews with leading figures in politics, business and entertainment. Check local listings for ""CBS This Morning"" broadcast times.","CBS News","6RAdi2mwGZw"
